customer_id,first_name,last_name,email,country,city,signup_date,age,gender,employment_status,annual_income,customer_segment,kyc_status,is_duplicate_profile
112165,Liam,Jansen,user112165@example.com,France,Dublin,2023-08-12,68,Male,Student,31234.03,Retiree,Verified,False
112166,Finn,Muller,user112166@example.com,Germany,Paris,2024-11-01,55,Male,Unemployed,54272.81,SMB Owner,Verified,False
112167,Emma,Rossi,user112167@example.com,Spain,Dublin,2023-12-02,59,Female,Student,15147.94,Mass Market,Pending,False
112168,Noah,Martin,user112168@example.com,Netherlands,Stockholm,2024-06-20,48,Male,Student,,Premium,Verified,False
112169,Emma,Andersson,user112169@example.com,Belgium,Paris,2024-04-06,29,Female,Self-employed,53756.32,Young Professional,Verified,False
112170,Julia,Muller,user112170@example.com,Ireland,Rotterdam,2022-12-20,25,Male,Employed,19143.83,Mass Market,Pending,False
112171,Finn,Rossi,user112171@example.com,Belgie,Stockholm,2024-07-14,26,Female,Student,20616.36,Mass Market,Verified,False
112172,Daan,Silva,user112172@example.com,Germany,Milan,2022-11-12,43,Female,Self-employed,45690.5,Mass Market,Verified,False
112173,Emma,Martin,user112173@example.com,Belgium,Stockholm,2024-06-09,27,Male,Employed,33284.28,Young Professional,Verified,False
112174,Sofia,Smit,user112174@example.com,Belgie,Rotterdam,2023-12-21,38,Male,Self-employed,16256.48,Mass Market,Verified,False
112175,Emma,Martin,user112175@example.com,France,Berlin,2024-11-05,63,Female,Employed,44027.3,Mass Market,Verified,False
112176,Noah,Smit,user112176@example.com,Italy,Brussels,2022-12-24,25,Male,Employed,30573.16,Mass Market,Verified,False
112177,Liam,Silva,user112177@example.com,Germany,Milan,2023-12-12,55,Female,Employed,35456.51,SMB Owner,Verified,False
112178,Sara,Garcia,user112178@example.com,Spain,Brussels,2022-07-26,34,Female,Retired,52639.02,Young Professional,Verified,False
112179,Mila,Dubois,user112179@example.com,Ireland,Brussels,2022-11-14,25,Female,Employed,22164.64,Student,Verified,False
112180,Lucas,Martin,user112180@example.com,Ireland,Stockholm,2023-04-15,51,Male,Self-employed,44463.46,Mass Market,Pending,False
112181,Emma,Silva,user112181@example.com,Netherlands,Berlin,2024-06-03,29,Male,Unemployed,40435.79,Young Professional,Verified,False
112182,Julia,Rossi,user112182@example.com,Ireland,Brussels,2022-08-23,76,Female,Employed,33894.49,Retiree,Verified,False
112183,Emma,Martin,user112183@example.com,France,Paris,2024-05-18,28,Male,Employed,65424.07,Mass Market,Verified,False
112184,Mila,Jansen,user112184@example.com,Ireland,Madrid,2022-11-21,39,Male,Employed,53166.39,SMB Owner,Verified,False
112185,Sara,Rossi,user112185@example.com,Ireland,Berlin,2024-06-23,62,Male,Employed,79116.65,Premium,Verified,False
112186,Emma,Garcia,user112186@example.com,Netherlands,Stockholm,2022-12-04,77,Female,,44498.62,Retiree,Verified,False
112187,Julia,Andersson,user112187@example.com,Italy,Milan,2024-08-01,61,Male,Unemployed,68554.71,Mass Market,Verified,False
112188,Mila,Rossi,user112188@example.com,Spain,Amsterdam,2024-08-24,29,Male,Employed,11054.41,Mass Market,Verified,False
112189,Liam,Jansen,user112189@example.com,Netherlands,Stockholm,2022-08-31,70,Male,Self-employed,42499.83,Retiree,Verified,False
112190,Leo,Muller,user112190@example.com,Spain,Brussels,2023-12-11,44,Female,Retired,97032.12,Premium,Verified,False
112191,Sofia,Jansen,user112191@example.com,France,Brussels,2022-10-11,48,Male,Self-employed,77611.67,SMB Owner,Verified,False
112192,Noah,Andersson,user112192@example.com,France,Warsaw,2022-01-22,56,Female,Employed,95595.01,Premium,Verified,False
112193,Julia,Muller,user112193@example.com,Belgium,Stockholm,2023-01-17,35,Female,Employed,23982.78,Young Professional,Verified,False
112194,Sara,Andersson,user112194@example.com,FR,Amsterdam,2023-01-23,25,Female,Employed,14926.02,Student,Verified,False
112195,Lucas,Garcia,user112195@example.com,Spain,Brussels,2024-04-04,33,Male,Employed,39752.6,Young Professional,Verified,False
112196,Noah,Rossi,user112196@example.com,Germany,Amsterdam,2022-03-29,35,Female,Student,20596.69,Mass Market,Verified,False
112197,Sofia,Muller,user112197@example.com,Poland,Dublin,2023-12-26,27,Female,Retired,35520.28,Young Professional,Verified,False
112198,Noah,Martin,user112198@example.com,Italy,Madrid,2023-07-02,24,Male,,37675.94,Young Professional,Verified,False
112199,Julia,Martin,user112199@example.com,PT,Brussels,2024-06-06,24,Female,Self-employed,7437.13,Student,Verified,False
112200,Lucas,Andersson,user112200@example.com,Spain,Madrid,2023-09-14,35,Male,,64696.77,SMB Owner,Pending,False
112201,Emma,Andersson,user112201@example.com,Belgium,Milan,2024-03-24,31,Male,Retired,32712.13,Young Professional,,False
112202,Emma,Dubois,user112202@example.com,Spain,Madrid,2022-10-21,35,Female,Employed,28619.03,Mass Market,Verified,False
112203,Leo,Dubois,user112203@example.com,Belgium,Amsterdam,2022-02-07,34,Female,Self-employed,35601.95,Young Professional,Verified,False
112204,Emma,Martin,user112204@example.com,Germany,Brussels,2022-10-10,24,Male,Self-employed,47206.0,Young Professional,Rejected,False
112205,Julia,Silva,user112205@example.com,Netherlands,Madrid,2023-01-13,36,Male,Employed,45863.71,Young Professional,Verified,False
112206,Finn,Smit,user112206@example.com,Belgium,Berlin,2024-03-09,25,Male,Employed,10289.0,Student,Verified,False
112207,Finn,Jansen,user112207@example.com,Netherlands,Stockholm,2024-01-01,64,Male,Employed,109404.21,Premium,Verified,False
112208,Mila,Rossi,user112208@example.com,Spain,Stockholm,2022-04-07,24,Male,Employed,13721.24,Student,Verified,False
112209,Mila,Nowak,user112209@example.com,Spain,Berlin,2023-12-28,36,Female,Self-employed,26666.63,Mass Market,Verified,False
112210,Anna,Rossi,user112210@example.com,Netherlands,Amsterdam,2022-11-18,58,Male,Unemployed,71905.32,Mass Market,Verified,False
112211,Emma,Dubois,user112211@example.com,Netherlands,Paris,2022-10-23,61,Female,Student,117125.48,SMB Owner,Verified,False
112212,Mila,Andersson,user112212@example.com,France,Brussels,2023-09-22,59,Male,Student,28281.24,Mass Market,Rejected,False
112213,Leo,Nowak,user112213@example.com,Italy,Milan,2023-11-29,22,Male,Employed,27352.96,Mass Market,Pending,False
112214,Lucas,Silva,user112214@example.com,Netherlands,Madrid,2022-11-01,58,Female,Unemployed,,Mass Market,Verified,False
112215,Anna,Rossi,user112215@example.com,Netherlands,Rotterdam,2023-10-19,50,Male,Student,31634.45,Mass Market,,False
112216,Mila,Dubois,user112216@example.com,Italy,Paris,2024-08-04,26,Male,Employed,46518.22,Young Professional,Verified,False
112217,Emma,Smit,user112217@example.com,Germany,Stockholm,2023-05-11,32,Female,Student,56245.02,Young Professional,Rejected,False
112218,Finn,Silva,user112218@example.com,Germany,Amsterdam,2023-07-09,18,Male,Employed,19016.26,Student,Verified,False
112219,Finn,Silva,user112219@example.com,Netherlands,Warsaw,2022-05-26,26,Female,Self-employed,52100.89,Young Professional,Pending,False
112220,Emma,Muller,user112220@example.com,Germany,Brussels,2023-12-22,28,Female,Unemployed,48338.85,Mass Market,Verified,False
112221,Lucas,Garcia,user112221@example.com,Italy,Brussels,2022-10-11,26,Female,Retired,52462.94,Young Professional,Verified,False
112222,Leo,Jansen,user112222@example.com,Netherlands,Brussels,2022-05-11,35,Male,Employed,43678.39,Mass Market,Verified,False
112223,Sara,Martin,user112223@example.com,Italy,Rotterdam,2022-04-25,52,Male,Employed,44674.26,Mass Market,Verified,False
112224,Sara,Muller,user112224@example.com,Germany,Brussels,2023-02-07,37,Male,Employed,36431.36,Young Professional,Verified,False
112225,Leo,Martin,user112225@example.com,Spain,Milan,2022-04-22,41,Other,Employed,51726.99,Mass Market,Verified,False
112226,Sara,Jansen,user112226@example.com,Italy,Dublin,2022-06-22,37,Male,Retired,32734.69,Young Professional,Verified,False
112227,Finn,Muller,user112227@example.com,Germany,Amsterdam,2023-08-06,31,Female,Unemployed,48361.0,Young Professional,Verified,False
112228,Leo,Andersson,user112228@example.com,Netherlands,Berlin,2022-06-06,61,Female,Employed,146691.37,Premium,Verified,False
112229,Lucas,Nowak,user112229@example.com,France,Berlin,2023-09-01,72,Female,Employed,47362.1,Retiree,Verified,False
112230,Noah,Silva,user112230@example.com,Germany,Stockholm,2023-01-13,27,Female,Employed,10902.87,Student,Verified,False
112231,Anna,Muller,user112231@example.com,Sweden,Rotterdam,2022-06-18,32,Male,Employed,21439.04,Mass Market,Verified,False
112232,Daan,Rossi,user112232@example.com,DE,Rotterdam,2022-12-30,34,Female,Employed,,Mass Market,Verified,False
112233,Anna,Andersson,user112233@example.com,Germany,Milan,2023-03-02,60,Female,Unemployed,40936.6,Mass Market,Verified,False
112234,Emma,Dubois,user112234@example.com,Netherlands,Amsterdam,2022-03-09,41,Female,Employed,52368.77,Mass Market,Pending,False
112235,Sofia,Garcia,user112235@example.com,Poland,Madrid,2022-04-13,37,Male,,75002.16,Mass Market,Verified,False
112236,Liam,Smit,user112236@example.com,Belgium,Stockholm,2022-12-06,34,Male,Student,41660.76,Mass Market,Verified,False
112237,Finn,Rossi,user112237@example.com,Sweden,Brussels,2024-05-09,26,Male,Student,47344.47,Young Professional,Verified,False
112238,Leo,Andersson,user112238@example.com,Belgium,Stockholm,2023-03-19,23,Male,Self-employed,78491.62,Mass Market,Verified,False
112239,Liam,Smit,user112239@example.com,Spain,Rotterdam,2022-11-21,30,Male,Employed,31480.16,Mass Market,Verified,False
112240,Sara,Dubois,user112240@example.com,Spain,Brussels,2022-09-13,37,Male,Self-employed,31160.58,Mass Market,Verified,False
112241,Lucas,Rossi,user112241@example.com,Netherlands,Stockholm,2024-03-14,24,Female,Employed,14955.0,Student,Verified,False
112242,Mila,Smit,user112242@example.com,Spain,Milan,2023-01-11,44,Male,Unemployed,10433.17,Mass Market,Pending,False
112243,Finn,Muller,user112243@example.com,Netherlands,Stockholm,2022-08-29,26,Female,Employed,9499.86,Student,Verified,False
112244,Liam,Andersson,user112244@example.com,Portugal,Amsterdam,2023-04-27,59,Male,Student,86759.88,SMB Owner,Verified,False
112245,Sara,Martin,user112245@example.com,Netherlands,Stockholm,2022-11-16,42,Female,Unemployed,93473.07,Premium,Pending,False
112246,Noah,Silva,user112246@example.com,Germany,Milan,2022-08-28,32,Male,Employed,58526.35,Young Professional,Verified,False
112247,Emma,Jansen,user112247@example.com,Belgie,Amsterdam,2023-11-13,28,Female,Student,46340.74,Young Professional,Verified,False
112248,Noah,Smit,user112248@example.com,Germany,Paris,2024-07-22,35,Male,Employed,63528.64,Young Professional,Verified,False
112249,Mila,Andersson,user112249@example.com,Spain,Warsaw,2022-03-02,55,Male,Employed,116808.41,Premium,Verified,False
112250,Julia,Andersson,user112250@example.com,Netherlands,Paris,2023-12-03,18,Female,Employed,6786.16,Student,Verified,False
112251,Daan,Smit,user112251@example.com,Netherlands,Madrid,2022-05-09,61,Female,Employed,69272.62,SMB Owner,Verified,False
112252,Lucas,Garcia,user112252@example.com,Nederland,Amsterdam,2023-05-26,58,Female,Self-employed,44323.76,Mass Market,Verified,False
112253,Finn,Smit,user112253@example.com,Spain,Warsaw,2022-02-10,77,Female,Retired,27026.06,Retiree,Verified,False
112254,Finn,Smit,user112254@example.com,IE,Paris,2024-02-15,32,Female,Student,26779.97,Young Professional,Verified,False
112255,Anna,Silva,user112255@example.com,Portugal,Warsaw,2022-04-01,33,Male,Self-employed,38393.26,Young Professional,Verified,False
112256,Sara,Silva,user112256@example.com,Italy,Madrid,2022-01-11,71,Female,Employed,19491.72,Retiree,Verified,False
112257,Anna,Muller,user112257@example.com,Netherlands,Dublin,2023-10-02,34,Female,Student,44231.4,Young Professional,Verified,False
112258,Daan,Smit,user112258@example.com,Netherlands,Berlin,2024-11-20,53,Female,Employed,39958.25,Mass Market,Verified,False
112259,Sara,Dubois,user112259@example.com,Italy,Stockholm,2024-08-25,47,Male,Student,439.8,Mass Market,,False
112260,Sofia,Dubois,user112260@example.com,Belgium,Brussels,2022-01-08,50,Male,Unemployed,30782.74,Mass Market,Verified,False
112261,Emma,Muller,user112261@example.com,France,Paris,2024-05-27,34,Female,Employed,36510.07,Mass Market,Verified,False
112262,Finn,Smit,user112262@example.com,Ireland,Brussels,2022-10-02,36,Female,Employed,102527.94,Premium,Verified,False
112263,Mila,Silva,user112263@example.com,France,Rotterdam,2024-01-05,72,Male,Employed,19908.97,Retiree,Verified,False
112264,Finn,Martin,user112264@example.com,Netherlands,Paris,2022-10-15,27,Male,Retired,39311.78,Young Professional,Verified,False
112265,Lucas,Jansen,user112265@example.com,Netherlands,Warsaw,2024-12-14,79,Male,Employed,16964.75,Retiree,Rejected,False
112266,Emma,Dubois,user112266@example.com,Poland,Paris,2022-09-17,44,,,58954.08,Mass Market,Verified,False
112267,Sofia,Dubois,user112267@example.com,Netherlands,Milan,2022-02-18,29,Male,Student,54925.38,Young Professional,Verified,False
112268,Sara,Andersson,user112268@example.com,Germany,Warsaw,2022-02-05,45,Female,Student,,SMB Owner,Verified,False
112269,Mila,Martin,user112269@example.com,Italy,Milan,2022-05-25,63,Female,Self-employed,31942.55,Retiree,Verified,False
112270,Finn,Nowak,user112270@example.com,Belgium,Berlin,2022-03-06,22,Female,Student,28447.97,Mass Market,Verified,False
112271,Sofia,Muller,user112271@example.com,Germany,Berlin,2023-05-24,32,Male,Student,49666.12,SMB Owner,Verified,False
112272,Anna,Silva,user112272@example.com,Ireland,Paris,2023-03-23,23,Female,Employed,19543.9,Mass Market,Verified,False
112273,Lucas,Jansen,user112273@example.com,France,Rotterdam,2022-03-23,25,Male,Retired,42990.77,Young Professional,,False
112274,Leo,Dubois,user112274@example.com,Netherlands,Paris,2024-06-25,31,Male,Employed,64309.84,Young Professional,Verified,False
112275,Daan,Smit,user112275@example.com,Netherlands,Berlin,2024-11-18,78,Male,Employed,51152.5,Retiree,Verified,False
112276,Emma,Martin,user112276@example.com,Italy,Warsaw,2022-01-09,37,Female,Employed,46889.91,Young Professional,Verified,False
112277,Anna,Silva,user112277@example.com,Spain,Stockholm,2022-10-03,30,Female,Employed,24403.69,Young Professional,Verified,False
112278,Lucas,Silva,user112278@example.com,Netherlands,Amsterdam,2022-12-08,41,Female,Employed,133188.41,Premium,Verified,False
112279,Julia,Jansen,user112279@example.com,ES,Amsterdam,2024-06-24,65,Female,Student,19518.05,Mass Market,Pending,False
112280,Leo,Andersson,user112280@example.com,Netherlands,Milan,2024-07-16,73,Male,Student,27394.28,Retiree,Verified,False
112281,Sofia,Jansen,user112281@example.com,NL,Amsterdam,2022-07-18,30,Male,Self-employed,45500.75,Young Professional,Pending,False
112282,Emma,Andersson,user112282@example.com,Germany,Dublin,2023-11-02,53,Female,Self-employed,42574.15,Mass Market,Verified,False
112283,Emma,Andersson,user112283@example.com,Germany,Paris,2023-12-20,31,Male,Self-employed,45239.44,Young Professional,Verified,False
112284,Noah,Silva,user112284@example.com,Germany,Amsterdam,2023-06-04,34,Male,Employed,42454.98,SMB Owner,Verified,False
112285,Mila,Silva,user112285@example.com,Italy,Berlin,2023-08-08,30,Male,Employed,46339.08,Young Professional,Verified,False
112286,Daan,Dubois,user112286@example.com,France,Berlin,2023-07-01,40,Male,Employed,30616.82,Mass Market,Verified,False
112287,Finn,Nowak,user112287@example.com,Germany,Warsaw,2023-05-30,58,Male,Employed,,SMB Owner,Verified,False
112288,Sofia,Dubois,user112288@example.com,France,Berlin,2024-01-30,31,Other,Retired,34134.92,Young Professional,Pending,False
112289,Sara,Muller,user112289@example.com,Netherlands,Berlin,2022-04-04,26,Male,Retired,42994.13,Young Professional,Verified,False
112290,Anna,Garcia,user112290@example.com,Ireland,Paris,2023-12-14,44,Female,Self-employed,56448.73,Mass Market,Verified,False
112291,Lucas,Dubois,user112291@example.com,Netherlands,Stockholm,2024-07-12,34,Female,Employed,15258.16,Mass Market,Pending,False
112292,Lucas,Smit,user112292@example.com,Germany,Stockholm,2023-01-05,61,Male,Student,31432.13,Mass Market,Rejected,False
112293,Daan,Muller,user112293@example.com,Netherlands,Milan,2022-04-18,50,Female,Employed,21109.58,Mass Market,Verified,False
112294,Anna,Dubois,user112294@example.com,Italy,Berlin,2022-06-22,22,Female,Employed,34033.38,Mass Market,Verified,False
112295,Sara,Rossi,user112295@example.com,Netherlands,Madrid,2022-10-20,41,Female,Retired,,SMB Owner,Verified,False
112296,Julia,Garcia,user112296@example.com,Portugal,Stockholm,2023-12-11,60,Female,Retired,52095.25,Mass Market,Verified,False
112297,Sara,Jansen,user112297@example.com,Germany,Madrid,2022-10-17,23,Male,Employed,63806.7,Mass Market,Verified,False
112298,Lucas,Andersson,user112298@example.com,Italy,Milan,2023-11-18,57,Female,,35450.74,SMB Owner,Verified,False
112299,Emma,Garcia,user112299@example.com,Poland,Milan,2022-05-12,24,Female,Employed,12519.48,Student,Verified,False
112300,Leo,Rossi,user112300@example.com,Germany,Stockholm,2023-11-10,27,Female,Retired,,Mass Market,Verified,False
112301,Sara,Silva,user112301@example.com,Netherlands,Berlin,2022-04-15,30,Male,Retired,33739.83,Young Professional,Verified,False
112302,Finn,Martin,user112302@example.com,Portugal,Paris,2023-07-04,57,Male,,35490.83,Mass Market,Verified,False
112303,Julia,Andersson,user112303@example.com,Ireland,Paris,2023-02-27,79,,Employed,27490.86,Retiree,Verified,False
112304,Mila,Silva,user112304@example.com,France,Madrid,2024-06-09,36,Male,Employed,48559.19,Young Professional,Verified,False
112305,Noah,Dubois,user112305@example.com,Belgium,Milan,2022-03-14,63,Male,Employed,36536.86,Mass Market,Verified,False
